brand_id,series_id,mode_id,brand_name,series_name,mode_name,price,dp_price,month_price
145,1483,90015292,马自达,MX-5（进口）,2018款 2.0L RF 珍珠白,33.90万,首付3.39万,月供9922元
71,2681,90016124,雪铁龙,C4L,2018款 230THP 自动领先型,14.59万,首付1.34万,月供4019元
238,2963,90014945,北汽绅宝,D50,2018款 1.5L 手动时尚智驾版,6.79万,首付0.68万,月供2096元
83,3337,90015665,吉利汽车,帝豪GL,2018款 1.8L 手动精英智联型,8.68万,首付0.86万,月供2625元
84,3329,90012114,大众,桑塔纳,2017款 浩纳 1.6L 自动风尚版,10.79万,首付0.92万,月供2786元
59,564,90003782,本田,雅阁,2016款 2.0L 舒享版,16.98万,首付1.64万,月供4860元
59,90000082,90011991,本田,冠道,2017款 240TURBO 两驱舒享版,24.58万,首付2.46万,月供7206元
121,3189,90012581,比亚迪,宋,2017款 DM 1.5TI 四驱尊贵型,23.19万,首付1.86万,月供5515元
121,2855,90013493,比亚迪,秦,2017款 1.5T 尊贵型,18.59万,首付1.40万,月供4236元
147,2679,90013812,三菱,劲炫ASX,2018款 2.0L CVT两驱精英版,14.18万,首付1.24万,月供3723元
147,3339,90013832,三菱,欧蓝德,2018款 2.0L 两驱荣耀版 5座,16.98万,首付1.60万,月供4763元
119,3275,90013130,一汽,森雅R7,2017款 1.6L 自动旗舰型,9.99万,首付1.00万,月供3048元
89,555,90014876,丰田,普拉多,2018款 3.5L 自动TX-L NAVI 后挂备胎,54.88万,首付17.76万,月供12147元
143,3143,90009644,广汽传祺,GS4,2017款 235T 自动两驱豪华智联版,14.38万,首付1.30万,月供3761元
8,90000102,90015837,雷诺,科雷傲,2018款 2.5L 两驱尊贵版,21.98万,首付2.02万,月供5958元
238,2963,90001839,北汽绅宝,D50,2016款 1.5L 手动标准版,7.48万,首付0.68万,月供2117元
83,3337,90015668,吉利汽车,帝豪GL,2018款 1.4T 自动精英智联型,9.98万,首付0.99万,月供3009元
121,3189,90012582,比亚迪,宋,2017款 DM 1.5TI 四驱豪华型,21.59万,首付1.70万,月供5052元
147,2679,90013810,三菱,劲炫ASX,2018款 1.6L 手动两驱灵动版,11.48万,首付0.99万,月供2987元
119,3275,90013129,一汽,森雅R7,2017款 1.6L 自动尊贵型,9.29万,首付0.93万,月供2840元
89,555,90000086,丰田,普拉多,2016款 2.7L 自动标准版,38.98万,首付3.77万,月供11043元
119,3275,90005059,一汽,森雅R7,2016款 1.6L 手动智能型,7.99万,首付0.80万,月供2453元
119,3275,90005058,一汽,森雅R7,2016款 1.6L 手动豪华型,7.49万,首付0.75万,月供2305元
119,3275,90013122,一汽,森雅R7,2017款 1.6L 手动舒适型,6.99万,首付0.70万,月供2156元
8,90000102,90015839,雷诺,科雷傲,2018款 2.0L 两驱豪华版,20.58万,首付1.88万,月供5532元
89,159,90012597,丰田,卡罗拉,2017款 双擎 1.8L 精英版,14.98万,首付1.45万,月供4317元
89,1053,90014863,丰田,RAV4荣放,2018款 2.5L 自动四驱精英i版,24.28万,首付2.20万,月供6485元
89,361,90015584,丰田,皇冠,2018款 2.0T 运动版,30.48万,首付2.75万,月供8085元
89,284,90008541,丰田,威驰,2017款 1.5L CVT创行版,8.98万,首付0.83万,月供2571元
38,2487,90013539,宝马,X1,2018款 sDrive18Li 时尚型,28.60万,首付2.43万,月供7175元
143,90000198,90013917,广汽传祺,GS7,2017款 320T 两驱豪华智联型,16.98万,首付1.68万,月供4992元
73,2823,90013957,雪佛兰,科鲁兹,2018款 330T 双离合领锋版,16.99万,首付1.22万,月供3714元
73,3327,90014977,雪佛兰,科沃兹,2018款 320 自动欣悦版,9.99万,首付0.89万,月供2758元
119,3275,90013124,一汽,森雅R7,2017款 1.6L 手动智能型,7.99万,首付0.79万,月供2426元
92,90000109,90012299,斯柯达,柯迪亚克,2017款 TSI330 豪华版,21.98万,首付2.00万,月供5882元
38,422,90014150,宝马,3系,2018款 320Li 时尚型,32.59万,首付2.75万,月供8138元
143,2791,134847,广汽传祺,GA3,2013款 1.6L 自动尊贵ESP版,10.38万,首付0.99万,月供2967元
177,3289,90005287,北汽幻速,H3F,2016款 1.5L 尊贵型,6.78万,首付0.63万,月供1956元
177,90001200,90015069,北汽幻速,S7,2018款 1.5T 自动尊享型,9.88万,首付0.96万,月供2932元
177,3340,90008402,北汽幻速,S3L,2016款 1.5L 手动尊贵型,6.98万,首付0.68万,月供2098元
143,90000518,90010364,广汽传祺,GM8,2018款 320T 旗舰版,25.98万,首付2.60万,月供7611元
143,3081,90003847,广汽传祺,GA6,2016款 235T 自动豪华版,13.68万,首付1.17万,月供3519元
143,3143,90009646,广汽传祺,GS4,2017款 235T 自动四驱豪华智联版,15.18万,首付1.28万,月供3847元
143,90000081,90008855,广汽传祺,GS8,2017款 320T 两驱豪华智联版,18.28万,首付1.78万,月供5275元
23,3307,90013377,荣威,RX5,2018款 20T 两驱手动互联网智尊版,13.38万,首付1.21万,月供3635元
178,90000094,90009340,福汽启腾,启腾V60,2017款 1.5L 豪华型,6.29万,首付0.62万,月供1920元
160,90000313,90009784,英菲尼迪,QX30（进口）,2017款 2.0T 四驱时尚版,29.58万,首付2.55万,月供7251元
84,90000485,90015974,大众,途观L,2018款 330TSI 自动两驱豪华版,25.98万,首付2.50万,月供7335元
84,340,90011591,大众,朗逸,2017款 1.6L 自动舒适版,13.69万,首付1.19万,月供3577元
84,90000134,90012175,大众,途昂,2017款 380TSI 四驱豪华版,36.89万,首付3.64万,月供10654元
84,946,90013895,大众,甲壳虫（进口）,2018款 180TSI 沙丘越野版,23.08万,首付2.03万,月供6006元
84,3235,90014456,大众,蔚揽（进口）,2018款 280TSI 两驱舒行版,26.78万,首付2.25万,月供6663元
84,939,90013785,大众,夏朗（进口）,2018款 280TSI 乐享型 7座,26.98万,首付2.25万,月供6665元
84,1119,90013524,大众,Tiguan（进口）,2018款 330TSI 四驱创睿型,31.68万,首付3.05万,月供8961元
84,924,90013530,大众,途锐（进口）,2017款 3.0TSI 拓界版,72.48万,首付22.63万,月供12147元
145,2975,90014640,马自达,阿特兹,2018款 2.0L 蓝天豪华版,18.98万,首付1.81万,月供5369元
246,3219,90006450,东风风神,AX3,2016款 1.5L 自动致酷型,8.27万,首付0.75万,月供2223元
246,90000311,90009945,东风风神,AX5,2017款 1.4T 自动趣尚型,10.17万,首付0.92万,月供2703元
246,3058,90015595,东风风神,AX7,2018款 1.6T 自动精英型,11.38万,首付1.11万,月供3217元
34,3038,90015357,别克,昂科威,2018款 28T 四驱精英型,26.99万,首付2.30万,月供6801元
34,83,90015229,别克,君越,2018款 28T 精英型,26.98万,首付2.26万,月供6687元
34,1899,90014542,别克,英朗,2018款 15T 双离合精英型,12.69万,首付1.01万,月供3062元
139,3199,90012881,Jeep,自由光,2017款 2.0L 优越版,21.98万,首付1.87万,月供5348元
92,2843,90006836,斯柯达,Yeti, 2017款 280TSI DSG车享兄弟版,15.98万,首付1.28万,月供3720元
112,3197,90013782,路虎,发现神行,2018款 240PS SE版,40.80万,首付3.18万,月供9028元
8,90000102,90015838,雷诺,科雷傲,2018款 2.0L 两驱领先版,19.28万,首付1.75万,月供5208元
89,159,90012599,丰田,卡罗拉,2017款 双擎 1.8L 旗舰版,17.58万,首付1.70万,月供5059元
89,1053,90006273,丰田,RAV4荣放,2016款 2.0L CVT两驱智尚版,21.48万,首付1.85万,月供5461元
89,361,90015583,丰田,皇冠,2018款 2.0T 时尚版,29.48万,首付2.65万,月供7796元
73,2823,90013956,雪佛兰,科鲁兹,2018款 330T 双离合炫锋版,14.99万,首付1.22万,月供3681元
73,3327,90014978,雪佛兰,科沃兹,2018款 320 自动欣尚版,10.99万,首付0.92万,月供2789元
119,3275,90013125,一汽,森雅R7,2017款 1.6L 手动尊贵型,8.69万,首付0.86万,月供2634元
92,90000109,90012302,斯柯达,柯迪亚克,2017款 TSI380 7座四驱旗舰版,26.98万,首付2.52万,月供7404元
143,90000518,90015760,广汽传祺,GM8,2018款 320T 尊享版,18.98万,首付1.90万,月供5617元
23,3307,90014531,荣威,RX5,2018款 20T 两驱自动互联网智尊版,15.88万,首付1.46万,月供4354元
246,3219,90001732,东风风神,AX3,2016款 1.5L 手动致酷型,7.47万,首付0.67万,月供2011元
246,90000311,90009942,东风风神,AX5,2017款 1.4T 手动趣尚型,8.97万,首付0.81万,月供2403元
89,159,90012602,丰田,卡罗拉,2017款 改款 1.6L CVT GL,11.78万,首付1.11万,月供3323元
89,1053,90014860,丰田,RAV4荣放,2018款 2.0L CVT两驱风尚X版,20.28万,首付1.95万,月供5721元
119,3275,90013127,一汽,森雅R7,2017款 1.6L 自动豪华型,8.29万,首付0.82万,月供2515元
89,1053,90006271,丰田,RAV4荣放,2016款 2.0L CVT两驱风尚版,19.98万,首付1.85万,月供5495元
119,3275,90013128,一汽,森雅R7,2017款 1.6L 自动智能型,8.89万,首付0.89万,月供2721元
119,3275,90014259,一汽,森雅R7,2017款 1.5T 手动豪华天窗型,7.99万,首付0.80万,月供2453元
119,3275,90013123,一汽,森雅R7,2017款 1.6L 手动豪华型,7.49万,首付0.75万,月供2305元
92,2843,90008017,斯柯达,Yeti,2017款 280TSI DSG前行版,14.98万,首付1.24万,月供3733元
92,616,90010971,斯柯达,晶锐,2017款 1.4L 自动车享版,8.49万,首付0.75万,月供2326元
92,2797,90014092,斯柯达,速派,2018款 TSI 330 DSG舒适版,19.98万,首付1.62万,月供4862元
92,90000109,90014426,斯柯达,柯迪亚克,2018款 TSI330 5座豪华优享版,22.53万,首付2.07万,月供6117元
92,2964,90014711,斯柯达,昕动,2018款 1.4L 手动标准版,6.99万,首付0.58万,月供1825元
92,2731,90014722,斯柯达,昕锐,2018款 1.6L 自动舒适版,10.59万,首付0.81万,月供2480元
92,156,90013696,斯柯达,明锐,2018款 TSI230 DSG豪华版,14.99万,首付1.18万,月供3571元
100,3234,90013307,众泰,SR7,2017款 1.5T 手动魔方之路版,7.68万,首付0.77万,月供2361元
100,90000110,90009616,众泰,SR9,2017款 2.0T 自动极致之路版,13.18万,首付1.32万,月供3924元
100,2858,90005771,众泰,T600,2016款 2.0T 自动豪华型,11.58万,首付1.14万,月供3394元
244,3203,90012290,东风风光,370,2016款 1.5L 手动标准型Ⅱ 7座,4.99万,首付0.48万,月供1509元
244,90001151,90015062,东风风光,S560,2018款 1.8L 手动舒适型,7.39万,首付0.74万,月供2275元
244,3291,90014190,东风风光,580,2017款 1.8L 手动舒适型,7.89万,首付0.79万,月供2423元
245,3133,90001646,东风风行,景逸XV,2016款 1.6L CVT豪华型,8.69万,首付0.84万,月供2579元
245,90001095,90013722,东风风行,景逸X6,2017款 乐享系列 1.5T CVT豪华型,9.49万,首付0.95万,月供2899元
245,2812,90014180,东风风行,景逸X5,2017款 乐享系列 1.6L CVT豪华型,9.09万,首付0.91万,月供2780元
245,2944,90012182,东风风行,景逸X3,2017款 1.6L CVT舒适型,7.99万,首付0.77万,月供2370元
245,3018,90011371,东风风行,景逸S50,2017款 1.6L CVT豪华型,8.29万,首付0.81万,月供2487元
245,3309,90013994,东风风行,SX6,2018款 1.6L CVT豪华型,8.89万,首付0.87万,月供2666元
245,3170,159121,东风风行,S500,2016款 1.6L CVT豪华型,8.69万,首付0.86万,月供2634元
23,90001159,90015185,荣威,RX3,2018款 1.6L CVT旗舰版,11.48万,首付1.10万,月供3290元
23,3180,90012097,荣威,360,2017款 1.5L 自动智屏版,8.59万,首付0.76万,月供2356元
104,2999,90013739,名爵,名爵3,2017款 1.5L 自动智联精英版,7.38万,首付0.73万,月供2244元
104,3001,90014838,名爵,名爵6,2017款 20T 自动精英智联版,10.78万,首付1.08万,月供3224元
14,3095,90014657,开瑞,K50,2018款 1.5L 手动基本型,4.49万,首付0.42万,月供1330元
14,90000310,90014670,开瑞,K60,2018款 1.5L 自动豪华型,7.48万,首付0.72万,月供2219元
119,3275,90015581,一汽,森雅R7,2017款 1.6L 自动豪华天窗型,8.49万,首付0.82万,月供2413元
34,368,90013466,别克,君威,2017款 20T 精英型,18.58万,首付1.80万,月供5335元
34,1899,90014543,别克,英朗,2018款 18T 自动精英型,13.39万,首付1.12万,月供3379元
34,2643,90009997,别克,昂科拉,2017款 18T 自动两驱都市领先型,14.99万,首付1.20万,月供3626元
34,3165,90007143,别克,威朗,2017款 三厢 15S 自动进取型,14.69万,首付1.17万,月供3538元
23,3307,90014530,荣威,RX5,2018款 20T 两驱自动旗舰版,13.88万,首付1.29万,月供3853元
23,90000092,90015383,荣威,i6,2018款 16T 自动互联智享版,11.38万,首付1.06万,月供3179元
104,90000115,90011851,名爵,名爵ZS,2017款 1.5L 自动精英版,9.48万,首付0.93万,月供2841元
143,3081,90003848,广汽传祺,GA6,2016款 235T 自动尊贵版,16.38万,首付1.44万,月供4307元
129,2482,90009254,起亚,K2,2017款  三厢 1.6L AT Premium,10.39万,首付0.80万,月供2364元
129,2646,90015427,起亚,K3,2016款 1.6L 自动GL 天窗版（电商专供）,10.68万,首付0.83万,月供2441元
188,3308,90006170,凯翼,V3,2016款 1.5L 自动智联III,7.88万,首付0.79万,月供2420元
188,3301,90005886,凯翼,X3,2016款 1.6L CVT智联IV版,8.99万,首付0.90万,月供2750元
188,90000509,90013932,凯翼,X5,2017款 1.5T CVT尊贵型,9.29万,首付0.93万,月供2840元
188,3062,150770,凯翼,C3,2015款 1.5L 手动金钻型,5.18万,首付0.52万,月供1618元
92,2843,90008016,斯柯达,Yeti,2017款 1.6L 手动前行版,12.98万,首付1.04万,月供3150元
92,616,90010968,斯柯达,晶锐,2017款 1.4L 手动前行版,6.99万,首付0.60万,月供1880元
92,2797,90014089,斯柯达,速派,2018款 TSI 280 手动标准版,16.98万,首付1.36万,月供4096元
92,90000109,90014432,斯柯达,柯迪亚克,2018款 TSI380 7座四驱旗舰版,26.98万,首付2.52万,月供7404元
92,2731,90014720,斯柯达,昕锐,2018款 1.6L 手动标准版,8.19万,首付0.59万,月供1879元
92,156,90014489,斯柯达,明锐,2018款 1.6L 自动舒适版,13.69万,首付1.05万,月供3191元
244,90001151,90015065,东风风光,S560,2018款 1.8L CVT尊贵型,8.99万,首付0.90万,月供2750元
245,3170,90008738,东风风行,S500,2017款 1.5L 手动实用型,5.99万,首付0.58万,月供1804元
14,90000310,90014664,开瑞,K60,2018款 1.5L 手动标准型,5.88万,首付0.56万,月供1743元
34,1899,90014539,别克,英朗,2018款 15T 手动进取型,10.99万,首付0.88万,月供2679元
34,3165,90007144,别克,威朗,2017款 三厢 15S 手动领先型,14.49万,首付1.15万,月供3480元
23,3307,90014527,荣威,RX5,2018款 20T 两驱手动精英版,9.98万,首付0.90万,月供2769元
23,90000092,90015381,荣威,i6,2018款 16T 手动豪华版,9.48万,首付0.87万,月供2676元
104,90000115,90011847,名爵,名爵ZS,2017款 1.5L 手动风尚版,7.38万,首付0.72万,月供2217元
143,3081,90003846,广汽传祺,GA6,2016款 235T 自动精英版,12.68万,首付1.05万,月供3178元
129,2482,90009253,起亚,K2,2017款 三厢 1.4L AT GLS,8.89万,首付0.67万,月供1994元
188,3062,150769,凯翼,C3,2015款 1.5L 手动黄钻型,4.88万,首付0.49万,月供1529元
92,90000109,90014429,斯柯达,柯迪亚克,2018款 TSI330 5座两驱舒适版,20.98万,首付1.92万,月供5648元
188,3062,150768,凯翼,C3,2015款 1.5L 手动蓝钻型,4.58万,首付0.46万,月供1440元
71,3206,90014868,雪铁龙,C4世嘉,2018款 1.6L 自动豪华型,11.98万,首付0.96万,月供2828元
71,3080,90014919,雪铁龙,C3-XR,2018款 1.6L 自动时尚型,11.88万,首付0.96万,月供2814元
71,90001011,90013881,雪铁龙,天逸 C5 Aircross,2017款 380THP 豪华型,20.97万,首付2.00万,月供5865元
100,90001012,90012227,众泰,Z360,2017款 1.5L 手动精英型,5.88万,首付0.59万,月供1826元
100,90000979,90012342,众泰,Z560,2017款 1.5T 手动豪华型,8.28万,首付0.83万,月供2539元
100,90001139,90013117,众泰,T600 Coupe,2017款 1.8T 双离合旗舰型,13.28万,首付1.33万,月供3953元
100,90000192,90012929,众泰,大迈X7,2017款 1.8T 自动尊贵型,13.29万,首付1.33万,月供3956元
100,3184,90009987,众泰,大迈X5,2017款 白金版 1.5T 手动尊享型,8.69万,首付0.94万,月供2854元
175,90000119,90009675,阿尔法·罗密欧,Stelvio,2017款 2.0T 200HP 精英版,41.80万,首付3.88万,月供10872元
174,90000118,90009681,标致,4008,2017款 350THP 精英版,20.87万,首付1.77万,月供5057元
84,135,90006254,大众,迈腾,2017款 280TSI DSG 舒适型,18.99万,首付1.65万,月供4703元
139,3298,90011914,Jeep,自由侠,2017款 180TS 全能版,19.28万,首付1.74万,月供4988元
175,90000326,90011622,阿尔法·罗密欧,Giulia,2017款 2.0T 280HP 豪华运动版,46.78万,首付4.20万,月供11769元
146,3256,90012336,昌河,Q25,2017款 1.5L 手动乐慧版,6.39万,首付0.61万,月供1803元
174,2692,90006071,标致,3008,2016款 1.6THP 自动至尚版,20.77万,首付1.79万,月供5124元
174,1900,90005071,标致,408,2016款 1.6T 自动豪华版,16.17万,首付1.27万,月供3694元
174,2323,90007898,标致,308,2016款 1.6L 自动时尚版,11.27万,首付0.96万,月供2824元
71,90000077,90008780,雪铁龙,C6,2017款 380THP 尊贵型,23.99万,首付2.25万,月供6411元
71,2681,90006291,雪铁龙,C4L,2016款 1.6T 自动精英型,16.09万,首付1.39万,月供4007元
71,311,90011766,雪铁龙,爱丽舍,2017款 1.6L 自动时尚型,9.58万,首付0.76万,月供2263元
146,3322,90006616,昌河,Q35,2016款 1.5L 自动炫酷版,7.89万,首付0.74万,月供2170元
146,90000318,90010517,昌河,M70,2017款 1.5L 公务舱,5.49万,首付0.54万,月供1607元
100,90000184,90012918,众泰,T700,2017款 1.8T 双离合尊贵型,13.98万,首付1.35万,月供3854元
238,3226,90002047,北汽绅宝,X55,2016款 1.5T CVT豪华版,11.98万,首付1.20万,月供3574元
63,2878,90004886,北京,BJ40,2016款 40L 2.0T 手动四驱尊贵版,14.98万,首付1.50万,月供4450元
63,3335,90013282,北京,BJ20,2017款 1.5T CVT越野版,13.98万,首付1.40万,月供3930元
238,2963,90001841,北汽绅宝,D50,2016款 1.5L CVT精英版,9.28万,首付0.93万,月供2837元
88,90000314,90009821,林肯,大陆,2017款 2.0T 两驱尊雅版,44.38万,首付4.11万,月供11553元
88,1233,90006147,林肯,MKZ,2017款 2.0T 尊雅版,33.28万,首付3.00万,月供8467元
88,3040,90009722,林肯,MKC,2017款 2.0T 四驱尊雅版,37.38万,首付3.27万,月供9249元
71,3206,90014866,雪铁龙,C4世嘉,2018款 1.6L 自动舒适型,11.08万,首付0.91万,月供2687元
71,3080,90014924,雪铁龙,C3-XR,2018款 230THP 自动智能型,14.98万,首付1.26万,月供3654元
175,90000119,90013069,阿尔法·罗密欧,Stelvio,2017款 2.0T 280HP 豪华版,47.80万,首付5.94万,月供12147元
174,90000118,90009685,标致,4008,2017款 380THP 豪华GT版,27.37万,首付2.36万,月供6728元
139,3298,90011913,Jeep,自由侠,2017款 180TS 越能敞篷版,18.68万,首付1.68万,月供4820元
175,90000326,90010609,阿尔法·罗密欧,Giulia,2017款 2.0T 280HP 豪华版,39.68万,首付3.53万,月供9901元
71,2681,90006289,雪铁龙,C4L,2016款 1.2T 自动精英型,15.19万,首付1.31万,月供3783元
71,311,90011764,雪铁龙,爱丽舍,2017款 1.6L 手动时尚型,8.38万,首付0.65万,月供1945元
146,90000318,90010516,昌河,M70,2017款 1.5L 商务舱,5.49万,首付0.54万,月供1607元
100,90000184,90012917,众泰,T700,2017款 1.8T 双离合尊享型,12.98万,首付1.26万,月供3617元
238,3226,90002046,北汽绅宝,X55,2016款 1.5T CVT舒适版,9.68万,首付0.97万,月供2955元
63,2878,90004891,北京,BJ40,2016款 2.3T 自动四驱尊享版,16.98万,首付1.70万,月供5033元
63,3335,90006916,北京,BJ20,2016款 1.5T CVT豪华型,12.98万,首付1.30万,月供3866元
88,90000314,90009820,林肯,大陆,2017款 2.0T 两驱尊享版,41.88万,首付3.79万,月供10685元
88,3040,90009721,林肯,MKC,2017款 2.0T 两驱尊雅版,35.38万,首付3.10万,月供8776元
71,3206,90014867,雪铁龙,C4世嘉,2018款 1.6L 手动豪华型,10.78万,首付0.86万,月供2537元
71,3080,90014923,雪铁龙,C3-XR,2018款 230THP 自动先锋型,13.98万,首付1.17万,月供3399元
175,90000119,90013068,阿尔法·罗密欧,Stelvio,2017款 2.0T 200HP 豪华版,44.80万,首付4.18万,月供11732元
174,90000118,90009680,标致,4008,2017款 350THP 舒适版,18.57万,首付1.62万,月供4665元
139,3298,90011912,Jeep,自由侠,2017款 180TS 越能版,18.28万,首付1.64万,月供4709元
175,90000326,90011619,阿尔法·罗密欧,Giulia,2017款 2.0T 200HP 豪华版,36.28万,首付3.26万,月供9185元
238,3226,90002045,北汽绅宝,X55,2016款 1.5T CVT精英版,10.88万,首付1.09万,月供3253元
63,3335,90006915,北京,BJ20,2016款 1.5T CVT精英型,11.88万,首付1.19万,月供3545元
71,3206,90014865,雪铁龙,C4世嘉,2018款 1.6L 手动舒适型,9.88万,首付0.79万,月供2350元
139,3298,90011911,Jeep,自由侠,2017款 180T 智能敞篷版,17.38万,首付1.55万,月供4459元
175,90000326,90011620,阿尔法·罗密欧,Giulia,2017款 2.0T 200HP 精英版,33.08万,首付2.82万,月供8004元
139,3298,90011909,Jeep,自由侠,2017款 180T 智能版,16.98万,首付1.47万,月供4249元
139,3298,90011907,Jeep,自由侠,2017款 180T 劲能版,15.88万,首付1.38万,月供3990元
139,3298,90011906,Jeep,自由侠,2017款 180T 高能版,14.98万,首付1.30万,月供3768元
139,3298,90011905,Jeep,自由侠,2017款 180T 动能版+,13.98万,首付1.22万,月供3537元
88,3040,90009720,林肯,MKC,2017款 2.0T 两驱尊享版,33.18万,首付2.89万,月供8194元
34,3165,90014595,别克,威朗,2018款 三厢 15S 自动车享型,15.29万,首付1.14万,月供3334元
146,3322,90006613,昌河,Q35,2016款 1.5L 手动炫酷版,6.99万,首付0.62万,月供1864元
146,90000318,90010519,昌河,M70,2017款 1.5L 豪华舱,6.19万,首付0.60万,月供1777元
246,90000311,90009943,东风风神,AX5,2017款 1.4T 手动趣悦型,9.87万,首付0.89万,月供2625元
246,3219,90001731,东风风神,AX3,2016款 1.5L 手动尚酷型,6.97万,首付0.63万,月供1881元
242,3033,90009739,DS,DS 6,2017款 1.6T 豪华版THP160,22.99万,首付1.86万,月供5323元
98,2716,90008863,福特,翼搏,2017款 EcoBoost125 手动尊贵型,12.18万,首付0.88万,月供2558元
248,3273,90010881,长安欧尚,CX70,2017款 CX70T 1.5T 自动尊擎版,10.99万,首付1.03万,月供3011元
173,3324,90006737,捷豹,XFL,2017款 XFL 2.0T 240PS 奢华版,56.80万,首付3.88万,月供11022元
15,341,90005547,日产,骐达,2016款 1.6L CVT智行版,12.29万,首付1.06万,月供3057元
55,3035,90013802,现代,ix25,2017款  1.4T 自动智能型,14.28万,首付1.35万,月供4025元
23,3307,90014529,荣威,RX5,2018款 20T 两驱自动豪华版,12.98万,首付1.27万,月供3783元
121,3189,90012761,比亚迪,宋,2017款 1.5TID 自动精英型,10.99万,首付1.10万,月供3285元
59,3041,90010719,本田,缤智,2017款 1.5L CVT两驱舒适型,13.68万,首付1.31万,月供3908元
100,90001139,90013110,众泰,T600 Coupe,2017款 1.5T 自动豪华型,9.88万,首付0.97万,月供2954元
55,1974,90014040,现代,瑞纳,2017款 1.4L 自动跃享版,6.59万,首付0.65万,月供2009元
143,90000603,90013925,广汽传祺,GS3,2017款 150N 手动精英版,7.98万,首付0.80万,月供2450元
145,3302,90013757,马自达,CX-4,2018款 2.0L 自动两驱蓝天活力版,15.28万,首付1.53万,月供4537元
146,90000318,90010518,昌河,M70,2017款 1.5L 头等舱,5.89万,首付0.57万,月供1706元
246,90000311,90009946,东风风神,AX5,2017款 1.4T 自动趣悦型,11.07万,首付1.00万,月供2925元
246,3219,90014133,东风风神,AX3,2017款 领先版 1.5L 自动尚酷型,7.79万,首付0.70万,月供2090元
246,3219,90001733,东风风神,AX3,2016款 1.5L 自动尊酷型,8.77万,首付0.80万,月供2385元
